b7b2f5a42f90206859369399c3aeeba057394f48,DELETE,regular-file,Assets/Audio/Background music/Fantasy RPG Music Pack Vol.3/Tracks/ogg/Ambient 7.ogg,132,
b62b3ade42495f20c06c5f0b5d18abaf4a527abb,DELETE,regular-file,Assets/Audio/Background music/Fantasy RPG Music Pack Vol.3/Tracks/ogg/Ambient 8.ogg,132,
3b44eb26bf08699a124b5eee850d81d88da74cab,DELETE,regular-file,Assets/Audio/Background music/Fantasy RPG Music Pack Vol.3/Tracks/ogg/Ambient 9.ogg,132,
250f743b4abbcc042b941507979c5fc6e25e3cda,DELETE,regular-file,Assets/Audio/Background music/Fantasy RPG Music Pack Vol.3/Tracks/ogg/Dark 1.ogg,132,
c29e1814ae5c8e4cea14c057f36cca393aa3e86f,DELETE,regular-file,Assets/Audio/Background music/Fantasy RPG Music Pack Vol.3/Tracks/ogg/Dark 2.ogg,131,
4305f700166129d3fa4e2e9154de817ad2b4108d,DELETE,regular-file,Assets/Audio/Background music/Fantasy RPG Music Pack Vol.3/Tracks/ogg/Dark 3.ogg,132,
5a4ebb1480d03f248ce4e71b95615a02b7f78c72,DELETE,regular-file,Assets/Audio/Background music/Fantasy RPG Music Pack Vol.3/Tracks/ogg/Dark 4.ogg,132,
51a3b659fdd8c99a189c6929de91c5887ba080ec,DELETE,regular-file,Assets/Audio/Background music/Fantasy RPG Music Pack Vol.3/Tracks/ogg/Dark 5.ogg,132,
d1f8a00c7d5c0d9242fb59851704dbba5feae52b,DELETE,regular-file,Assets/Audio/Background music/Fantasy RPG Music Pack Vol.3/Tracks/ogg/Fx 1.ogg,131,
d691645ca3d7534323c54a8378316f749b004a39,DELETE,regular-file,Assets/Audio/Background music/Fantasy RPG Music Pack Vol.3/Tracks/ogg/Fx 2.ogg,130,
ab0c65633d55c6e6b8c0c3cc7109d6281c63defe,DELETE,regular-file,Assets/Audio/Background music/Fantasy RPG Music Pack Vol.3/Tracks/ogg/Fx 3.ogg,131,
9c4c778a58db5055da2b1abe5257bf059fd5941f,DELETE,regular-file,Assets/Audio/Sound effects/Enemy/Skeleton/SkeletonMove.ogg,129,
fabc2dd06615236e9fbfc25bf4a93fd5bd430cfe,DELETE,regular-file,Assets/Audio/Sound effects/Surrounding/DarkWind.ogg,130,
a4e99c12144ff4b047048d18d3334f204ccfcae8,DELETE,regular-file,Assets/Graphics/Background/Legacy Collection/Legacy Collection/Assets/Packs/GothicVania-town-files/phaser-code/assets/sounds/rpg_village02__loop.ogg,2089094,
4ca22fa3d99cc86441473622e5fae79b2f7b67f7,DELETE,regular-file,Assets/Graphics/Background/Legacy Collection/Legacy Collection/Assets/Packs/GothicVania-town-files/phaser-code/assets/sounds/switch.ogg,4767,
5a75835d73e2c3c5f00142a482a6891a4f66e5cb,DELETE,regular-file,Assets/Graphics/Background/Legacy Collection/Legacy Collection/Assets/Packs/Gothicvania Cemetery/Phaser Demo/assets/sounds/attack.ogg,6645,
30b7c940b476b042a6c0b42f3700c4bd5b30766f,DELETE,regular-file,Assets/Graphics/Background/Legacy Collection/Legacy Collection/Assets/Packs/Gothicvania Cemetery/Phaser Demo/assets/sounds/hurt.ogg,6440,
eda2bc0dcb25169a1b48728166a3ae75fa98919a,DELETE,regular-file,Assets/Graphics/Background/Legacy Collection/Legacy Collection/Assets/Packs/Gothicvania Cemetery/Phaser Demo/assets/sounds/jump.ogg,6626,
e57c7127c2e56eedb54f839989adfed5f4e534ba,DELETE,regular-file,Assets/Graphics/Background/Legacy Collection/Legacy Collection/Assets/Packs/Gothicvania Cemetery/Phaser Demo/assets/sounds/kill.ogg,7730,
a24f0b1c383f0ac24e0ce6eae7c0daf621794b73,DELETE,regular-file,Assets/Graphics/Background/Legacy Collection/Legacy Collection/Assets/Packs/Gothicvania Cemetery/Phaser Demo/assets/sounds/rise.ogg,10766,
0c310123938162a8a333b826583c2d3fe6accc6d,DELETE,regular-file,Assets/Graphics/Background/Legacy Collection/Legacy Collection/Assets/Packs/Gothicvania Cemetery/Phaser Demo/assets/sounds/sci_fi_platformer04_main_loop.ogg,1932345,
2f4eafc7648ea9d6e6e0430cf8b655c373f66f8c,DELETE,regular-file,Assets/Graphics/Background/Legacy Collection/Legacy Collection/Assets/Packs/Meta data assets files/sounds/fx/complete.ogg,40701,
5c4204b142fdacde6e1db6e77ff32ee9bfed8a85,DELETE,regular-file,Assets/Graphics/Background/Legacy Collection/Legacy Collection/Assets/Packs/Meta data assets files/sounds/music/Heros determination silent.ogg,529528,
a94a47a69e6f11cb1eabeb794c696e61aae274ea,DELETE,regular-file,Assets/Graphics/Background/Legacy Collection/Legacy Collection/Assets/Packs/Meta data assets files/sounds/music/Sun Tribe interior.ogg,376006,
208a0fc44994ed42aea25016b09ccaf39899719e,DELETE,regular-file,Assets/Graphics/Background/Legacy Collection/Legacy Collection/Assets/Packs/Meta data assets files/sounds/music/Sun Tribe.ogg,768526,
6b50fb06651e0139f17cdbf1751c46ee08afdabb,DELETE,regular-file,Assets/Graphics/Background/Legacy Collection/Legacy Collection/Assets/Packs/Meta data assets files/sounds/music/determination.ogg,529861,
a88774a882359344450c4a861599c4d456a300b3,DELETE,regular-file,Assets/Graphics/Background/Legacy Collection/Legacy Collection/Assets/Packs/Meta data assets files/sounds/music/ghost-town.ogg,839327,
17cd7a2bf56a79a7dc18b4b7ac38597acea6a371,DELETE,regular-file,Assets/Graphics/Background/Legacy Collection/Legacy Collection/Assets/Packs/Sewers pack files/Sounds/rainbowlaser.ogg,1835357,
24e48c9afd818664f8e875ee07d4bb9bca702c0e,DELETE,regular-file,Assets/Graphics/Background/Legacy Collection/__MACOSX/Legacy Collection/Assets/Packs/GothicVania-town-files/phaser-code/assets/sounds/._rpg_village02__loop.ogg,176,
24e48c9afd818664f8e875ee07d4bb9bca702c0e,DELETE,regular-file,Assets/Graphics/Background/Legacy Collection/__MACOSX/Legacy Collection/Assets/Packs/GothicVania-town-files/phaser-code/assets/sounds/._switch.ogg,176,
f6aa46c4f10fbf71a074d63707981229f0aa2ce9,DELETE,regular-file,Assets/Graphics/Background/Legacy Collection/__MACOSX/Legacy Collection/Assets/Packs/Gothicvania Cemetery/Phaser Demo/assets/sounds/._attack.ogg,232,
ee242bef60a06330eaa461925c4ab9b6c23f65bf,DELETE,regular-file,Assets/Graphics/Background/Legacy Collection/__MACOSX/Legacy Collection/Assets/Packs/Gothicvania Cemetery/Phaser Demo/assets/sounds/._hurt.ogg,232,
45dff9d59024cee34880d3a3d9fe10dd8a28c0ec,DELETE,regular-file,Assets/Graphics/Background/Legacy Collection/__MACOSX/Legacy Collection/Assets/Packs/Gothicvania Cemetery/Phaser Demo/assets/sounds/._jump.ogg,232,
55b7d91e727579e3a7de8f6487fe69cd424c0951,DELETE,regular-file,Assets/Graphics/Background/Legacy Collection/__MACOSX/Legacy Collection/Assets/Packs/Gothicvania Cemetery/Phaser Demo/assets/sounds/._kill.ogg,232,
a4896dba58fa765402c5100aa0fd60922b62147a,DELETE,regular-file,Assets/Graphics/Background/Legacy Collection/__MACOSX/Legacy Collection/Assets/Packs/Gothicvania Cemetery/Phaser Demo/assets/sounds/._rise.ogg,176,
a4896dba58fa765402c5100aa0fd60922b62147a,DELETE,regular-file,Assets/Graphics/Background/Legacy Collection/__MACOSX/Legacy Collection/Assets/Packs/Gothicvania Cemetery/Phaser Demo/assets/sounds/._sci_fi_platformer04_main_loop.ogg,176,
a6f04fac29668548367b4ab90adbaa2e65a8351d,DELETE,regular-file,Assets/Graphics/Background/Legacy Collection/__MACOSX/Legacy Collection/Assets/Packs/Meta data assets files/sounds/fx/._complete.ogg,266,
a6f04fac29668548367b4ab90adbaa2e65a8351d,DELETE,regular-file,Assets/Graphics/Background/Legacy Collection/__MACOSX/Legacy Collection/Assets/Packs/Meta data assets files/sounds/music/._Heros determination silent.ogg,266,
a6f04fac29668548367b4ab90adbaa2e65a8351d,DELETE,regular-file,Assets/Graphics/Background/Legacy Collection/__MACOSX/Legacy Collection/Assets/Packs/Meta data assets files/sounds/music/._Sun Tribe interior.ogg,266,
a6f04fac29668548367b4ab90adbaa2e65a8351d,DELETE,regular-file,Assets/Graphics/Background/Legacy Collection/__MACOSX/Legacy Collection/Assets/Packs/Meta data assets files/sounds/music/._Sun Tribe.ogg,266,
a6f04fac29668548367b4ab90adbaa2e65a8351d,DELETE,regular-file,Assets/Graphics/Background/Legacy Collection/__MACOSX/Legacy Collection/Assets/Packs/Meta data assets files/sounds/music/._determination.ogg,266,
a6f04fac29668548367b4ab90adbaa2e65a8351d,DELETE,regular-file,Assets/Graphics/Background/Legacy Collection/__MACOSX/Legacy Collection/Assets/Packs/Meta data assets files/sounds/music/._ghost-town.ogg,266,
d72227fe3a778285585197628b8202169428f374,DELETE,regular-file,Assets/Graphics/Background/Legacy Collection/__MACOSX/Legacy Collection/Assets/Packs/Sewers pack files/Sounds/._rainbowlaser.ogg,219,
